5011872.336272715,0,-2.000198330603036e-18,0,-0.000629810452494571,-1.2569634106305157e-18,3.2571617412335518e-18,0.013673456425882798,-0.013043645973388227,
5248074.602497712,0,-2.000217465181857e-18,0,-0.0006594925046679195,-1.235249761104639e-18,3.2354672262864957e-18,0.012854950840226455,-0.012195458335558535,
5495408.738576237,0,-2.000238445830326e-18,0,-0.0006905734288633703,-1.215533155151932e-18,3.2157716009822585e-18,0.012063712328795478,-0.011373138899932108,
5754399.373371555,0,-2.000261450653914e-18,0,-0.0007231191518882313,-1.1976462178045429e-18,3.1979076684584567e-18,0.011298062568623998,-0.010574943416735767,
6025595.860743568,0,-2.000286674941384e-18,0,-0.0007571987075845224,-1.1814371062163572e-18,3.1817237811577414e-18,0.010556377513918169,-0.009799178806333648,
6309573.444801917,0,-2.000314332822608e-18,0,-0.000792884383258998,-1.1667682206636961e-18,3.1670825534863043e-18,0.00983708395123758,-0.009044199567978582,
6606934.480075951,0,-2.000344659086322e-18,0,-0.0008302518730142282,-1.1535150364563694e-18,3.1538596955426913e-18,0.009138656162498359,-0.00830840428948413,
6918309.709189349,0,-2.000377911173255e-18,0,-0.0008693804383059278,-1.141565046843166e-18,3.1419429580164205e-18,0.008459612688720796,-0.007590232250414868,
7244359.600749891,0,-2.0004143713615527e-18,0,-0.0009103530760671418,-1.1308168079380449e-18,3.1312311792995976e-18,0.007798513187656015,-0.0068881601115888735,
7585775.750291821,0,-2.0004543491630485e-18,0,-0.0009532566947558554,-1.1211790775593885e-18,3.1216334267224373e-18,0.007153955378627157,-0.006200698683871302,
7943282.347242805,0,-2.0004981839507186e-18,0,-0.0009981822986994994,-1.112570040671881e-18,3.1130682246225998e-18,0.006524572068103845,-0.005526389769404345,
8317637.711026692,0,-2.0005462478396316e-18,0,-0.001045225181127315,-1.1049166148557718e-18,3.1054628626954034e-18,0.005909028249701621,-0.004863803068574306,
8709635.899560796,0,-2.0005989488458463e-18,0,-0.001094485126300085,-1.0981538299076181e-18,3.0987527787534642e-18,0.005306018272454209,-0.004211533146154124,
9120108.393559078,0,-2.0006567343500755e-18,0,-0.0011460666211659124,-1.0922242763059223e-18,3.0928810106559978e-18,0.00471426307135296,-0.0035681964501870474,
9549925.86021433,0,-2.000720094895516e-18,0,-0.001200079076991061,-1.0870776178596659e-18,3.087797712755182e-18,0.004132507454278307,-0.0029324283772872465,
9999999.99999998,0,-2.000789568352087e-18,0,-0.0012566370614359146,-1.0826701644025965e-18,3.083459732754684e-18,0.003559517439569082,-0.0023028803781331673,
10471285.480508985,0,-2.0008657444824284e-18,0,-0.0013158605415683397,-1.078964500905857e-18,3.079830245388285e-18,0.0029940776385819984,-0.0016782170970136587,
10964781.96143183,0,-2.0009492699484142e-18,0,-0.0013778751383299247,-1.0759291698604755e-18,3.0768784398088894e-18,0.0024349886776893533,-0.0010571135393594286,
11481536.214968793,0,-2.00104085380069e-18,0,-0.001442812392994845,-1.0735384042334563e-18,3.0745792580341465e-18,0.0018810646542467067,-0.0004382522612518618,
12022644.346174106,0,-2.0011412734978294e-18,0,-0.0015108100461865375,-1.0717719087305217e-18,3.072913182228351e-18,0.0013311306211344239,0.00017967942505211354,
12589254.117941663,0,-2.0012513815062058e-18,0,-0.0015820123300440232,-1.0706146875086385e-18,3.0718660690148443e-18,0.000784020094537359,0.0007979922355066641,
13182567.385564048,0,-2.0013721125366116e-18,0,-0.0016565702741576168,-1.0700569168757735e-18,3.071429029412385e-18,0.0002385725796762367,0.00141799769448138,
13803842.64602881,0,-2.0015044914790494e-18,0,-0.001734642025922944,-1.070093861897224e-18,3.071598353376273e-18,-0.00030636889075740756,0.0020410109166803516,
14454397.70745925,0,-2.0016496421030607e-18,0,-0.0018163931859927652,-1.0707258362005887e-18,3.0723754783036495e-18,-0.0008519602106839666,0.002668353396676732,
15135612.484362042,0,-2.0018087965974455e-18,0,-0.00190199715953815,-1.0719582046381635e-18,3.0737670012356093e-18,-0.001399358652441658,0.003301355811979808,
15848931.924611108,0,-2.001983306030357e-18,0,-0.00199163552406412,-1.0738014288293627e-18,3.07578473485972e-18,-0.001949725321516484,0.003941360845580604,
16595869.074375562,0,-2.002174651818566e-18,0,-0.002085498414559852,-1.0762711559697782e-18,3.0784458077883443e-18,-0.002504227619402449,0.0045897260339623006,
17378008.287493728,0,-2.002384458303261e-18,0,-0.0021837849268005138,-1.0793883516607783e-18,3.081772809964039e-18,-0.00306404171981684,0.005247826646617353,
18197008.58609979,0,-2.002614506539138e-18,0,-0.0022867035396560596,-1.0831794778872411e-18,3.085793984426379e-18,-0.003630355063522164,0.005917058603178224,
19054607.179632444,0,-2.0028667494138386e-18,0,-0.0023944725573029043,-1.087676717654285e-18,3.0905434670681235e-18,-0.004204368877047426,0.00659884143435033,
19952623.149688747,0,-2.0031433282260803e-18,0,-0.0025073205722763122,-1.0929182481899403e-18,3.0960615764160206e-18,-0.004787300720650434,0.0072946212929267465,`:1
